longitude,latitude,user_id
121.5058684,31.23028929,99
121.5057223,31.23037559,100
121.5056251,31.22922647,101
121.7148954,31.16546021,102
121.5790881,31.28299244,103
121.5790881,31.28299244,104
121.5790881,31.28299244,105
121.64426845,31.164664,106
121.7094488,31.04633556,107
121.7094265,31.0460739,108
121.5812225,31.2827298,109
121.581109,31.28316683,110
121.580676,31.28399217,111
121.5822735,31.28454278,112
121.5788535,31.24754538,113
121.5785745,31.34237476,114
121.5773853,31.34163642,115
121.5775975,31.34106354,116
121.5779628,31.34111842,117
121.578274,31.34087878,118
121.5784811,31.34091102,119
121.5391369,31.14814028,120
121.5399388,31.14821887,121
121.5648039,31.15430746,122
121.5646357,31.15425543,123
121.7309384,30.96677496,124
121.7452111,31.04792129,125
121.740064,31.0438488,126
121.6827363,31.18947504,127
121.5261608,31.14575059,128
121.5275639,31.14579647,129
121.5263853,31.14517565,130
121.5266611,31.14524507,131
121.5266611,31.14524507,132
121.528396,31.14566115,133
121.5296715,31.1435065,134
121.5296715,31.1435065,135
121.8284483,30.940625245,136
121.5988637,31.26544006,137
121.5783312,31.1181779,138
121.5783312,31.1181779,139
121.5840158,31.28850225,140
121.5824875,31.28789163,141
121.5813974,31.2879235,142
121.58228385,31.28806683,143
121.58228385,31.28806683,144
121.5831703,31.28821015,145
121.7116284,31.12655399,146
121.7616321,31.05799308,147
121.5711556,31.28989417,148
121.5711556,31.28989417,149
121.5711556,31.28989417,150
121.62513005,31.26570553,151
121.6791045,31.24151688,152
121.6794585,31.24158868,153
121.5529815,31.23881783,154
121.7782029,31.04467408,155
121.778502,31.04511382,156
121.6502556,31.27804983,157
121.6489291,31.27756021,158
121.6380006,31.02925999,159
121.637896,31.02921812,160
121.5044794,31.20252539,161
121.545323,31.20246803,162
121.5453449,31.20248562,163
121.5459673,31.2028111,164
121.5459673,31.2028111,165
121.5459508,31.20281062,166
121.5808798,31.3489532,167
121.5807193,31.3489216,168
121.5816881,31.27116806,169
121.5813879,31.27107176,170
121.5816878,31.27050536,171
121.5090607,31.22532964,172
121.5246867,31.140986,173
121.5246867,31.140986,174
121.7642953,31.19191445,175
121.5610055,31.1397354,176
121.5608741,31.1396651,177
121.561605,31.13954529,178
121.5484636,31.22783964,179
121.5484501,31.2278336,180
121.54903365,31.22745199,181
121.5496172,31.22707037,182
121.549307,31.2262689,183
121.5493197,31.22627019,184
121.55005495,31.2272871,185
121.5507902,31.22830401,186
121.5504488,31.22868699,187
121.5504215,31.22868685,188
121.5494768,31.22846922,189
121.548955,31.22675226,190
121.5469525,31.20137237,191
121.5460776,31.20107469,192
121.5460776,31.20107469,193
121.5460776,31.20107469,194
121.5245606,31.16033516,195
121.5245606,31.16033516,196
121.5245606,31.16033516,197
121.5245606,31.16033516,198
121.5248873,31.16005508,199
121.5248873,31.16005508,200
121.5248873,31.16005508,201
121.5248873,31.16005508,202
121.5248873,31.16005508,203
121.5251627,31.16052507,204
121.8644859,30.940625245,205
121.5920987,31.05093896,206
121.7973343,30.940625245,207
121.7500453,31.04046378,208
121.7500453,31.04046378,209
121.7500453,31.04046378,210
121.7500453,31.04046378,211
121.7491914,31.03955361,212
121.5761024,31.23334239,213
121.6027286,31.14575692,214
121.6030434,31.14539045,215
121.5539998,31.36100723,216
121.5739021,31.1337702,217
121.7558538,31.05817376,218
121.7100268,31.04451597,219
121.6501766,31.21236734,220
121.6503585,31.21244214,221
121.6503585,31.21244214,222
121.5603596,31.13923127,223
121.5572951,31.13989577,224
121.5562361,31.14048363,225
121.5581645,31.14085409,226
121.56015415,31.14009124,227
121.5621438,31.13932838,228
121.5600548,31.1391912,229
121.5613165,31.14071583,230
121.5613165,31.14071583,231
121.5613165,31.14071583,232
121.5553632,31.13979881,233
121.5556985,31.13948382,234
121.5556985,31.13948382,235
121.5563361,31.13961249,236
121.5569737,31.13974115,237
121.5556637,31.13901135,238
121.556,31.13907382,239
121.5560224,31.13866478,240
121.5560224,31.13866478,241
121.5565392,31.13866358,242
121.5570722,31.13900654,243
121.5575329,31.13818661,244
121.7688446,31.06604367,245
121.7687934,31.06580457,246
121.6391244,31.02181923,247
121.5266954,31.20586127,248
121.5266954,31.20586127,249
121.5283995,31.20769567,250
121.5274837,31.20766869,251
121.53911685,31.21864292,252
121.55075,31.22961715,253
121.5510196,31.23024293,254
121.5510196,31.23024293,255
121.5510196,31.23024293,256
121.5510196,31.23024293,257
121.5528377,31.23107598,258
121.5524872,31.23049568,259
121.5517342,31.22988832,260
121.5642173,31.35091793,261
121.56359365,31.35087922,262
121.56297,31.35084051,263
121.5354531,31.14461095,264
121.5353405,31.14367195,265
121.5352279,31.14273295,266
121.5369,31.14354478,267
121.5281865,31.14480811,268
121.8373524,31.02672527,269
121.5325344,31.15764727,270
121.5326739,31.15769427,271
121.5332898,31.15788518,272
121.5321399,31.15782199,273
121.5348445,31.15750014,274
121.5341124,31.15717927,275
121.5355165,31.15653649,276
121.5353869,31.15653652,277
121.5353869,31.15653652,278
121.5333045,31.15653328,279
121.53317135,31.1565007,280
121.5330382,31.15646811,281
121.5292298,31.14365352,282
121.5845464,31.27777485,283
121.5846235,31.27864176,284
121.58475925,31.27911727,285
121.584895,31.27959277,286
121.6813781,31.2631445,287
121.6813781,31.2631445,288
121.6632333,31.27611474,289
121.6649029,31.27660863,290
121.6649029,31.27660863,291
121.6640263,31.2770765,292
121.6645155,31.27718757,293
121.5361358,31.14669534,294
121.53530685,31.14605355,295
121.5344779,31.14541176,296
121.5344779,31.14541176,297
121.53456105,31.14587987,298
121.5346442,31.14634798,299
121.5384193,31.14519996,300
121.5567424,31.22789467,301
121.6430112,31.02726239,302
121.5615522,31.13917741,303
121.6204971,31.10919734,304
121.5064689,31.18361142,305
121.6966178,31.02079513,306
121.5888225,31.12991813,307
121.7003512,31.27208959,308
121.5577981,31.13886756,309
121.5577981,31.13886756,310
121.5577981,31.13886756,311
121.5577981,31.13886756,312
121.70025685,31.02614106,313
121.5583374,31.13835313,314
121.5814301,31.0553152,315
121.5821206,31.04825892,316
121.5994583,31.28132932,317
121.5992512,31.2810589,318
121.5097396,31.20372731,319
121.5094934,31.20370192,320
121.5819221,31.26663653,321
121.5270419,31.20250726,322
121.527987,31.20284719,323
121.6741111,31.19833312,324
121.6520114,31.27206978,325
121.6269188,31.31431192,326
121.5822153,31.28381766,327
121.5822153,31.28381766,328
121.5822153,31.28381766,329
121.5830279,31.28364986,330
121.5834546,31.28409521,331
121.58348605,31.28482316,332
121.5835175,31.2855511,333
121.5835175,31.2855511,334
121.5835175,31.2855511,335
121.583692,31.28552918,336
121.5838408,31.28550439,337
121.5838408,31.28550439,338
121.5838408,31.28550439,339
121.5838408,31.28550439,340
121.5834006,31.28410327,341
121.5834564,31.28459004,342
121.5827993,31.28366855,343
121.5826543,31.2828052,344
121.5661167,31.18794886,345
121.6883684,31.11710992,346
121.6472213,31.24389754,347
121.6540094,31.27389968,348
121.4885163,31.17743794,349
121.553474,31.25822477,350
121.5537613,31.25790763,351
121.5537899,31.2579278,352
121.553714,31.25789292,353
121.5308564,31.20743788,354
121.5308874,31.20743014,355
121.5308874,31.20743014,356
121.5292299,31.20514512,357
121.5310582,31.20741906,358
121.5306037,31.20793776,359
121.5890489,31.19436094,360
121.5897751,31.19433812,361
121.5897751,31.19433812,362
121.5897751,31.19433812,363
121.5897751,31.19433812,364
121.58977905,31.19434392,365
121.589783,31.19434972,366
121.5882167,31.19386724,367
121.5882167,31.19386724,368
121.5882167,31.19386724,369
121.5882167,31.19386724,370
121.5882167,31.19386724,371
121.5879723,31.19417203,372
121.5609029,31.15324414,373
121.533392,31.23129869,374
121.5328575,31.23099242,375
121.6086115,31.21567219,376
121.6086115,31.21567219,377
121.6079123,31.02684091,378
121.6105064,31.02772251,379
121.6097082,31.30110814,380
121.6087221,31.29996827,381
121.6087221,31.29996827,382
121.6087221,31.29996827,383
121.6089284,31.29931552,384
121.5925393,31.02915804,385
121.6627656,31.27728007,386
121.6638382,31.27763568,387
121.66044275,31.27760995,388
121.6570473,31.27758422,389
121.6570991,31.27789533,390
121.6575219,31.27648326,391
121.5645246,31.20054175,392
121.5657457,31.20072699,393
121.5661874,31.20045953,394
121.5662096,31.20030788,395
121.5662096,31.20030788,396
121.5662318,31.20015622,397
121.5662318,31.20015622,398
121.5992191,31.27687772,399
121.5987794,31.27720361,400
121.5987794,31.27720361,401
121.5987794,31.27720361,402
121.5663044,31.11151621,403
121.5630527,31.1473837,404
121.559801,31.18325118,405
121.5649478,31.21946865,406
121.5700946,31.25568612,407
121.57532965,31.26719948,408
121.5369837,31.37032306,409
121.5361805,31.37116255,410
121.5368014,31.37028739,411
121.7470054,31.04375347,412
121.7470054,31.04375347,413
121.7470054,31.04375347,414
121.7473249,31.04416751,415
121.747162,31.04415507,416
121.7469749,31.04444781,417
121.7462235,31.04352573,418
121.7462235,31.04352573,419
121.7460348,31.04433433,420
121.6047566,31.26285147,421
121.6047566,31.26285147,422
121.6047566,31.26285147,423
121.6049437,31.26288188,424
121.6049437,31.26288188,425
121.6060845,31.26394966,426
121.6066619,31.26351975,427
121.5669751,31.34012246,428
121.5669751,31.34012246,429
121.5670904,31.34021057,430
121.567171,31.34031278,431
121.5668732,31.34077124,432
121.5668732,31.34077124,433
121.5668732,31.34077124,434
121.5992862,31.27231755,435
121.5716816,31.23397301,436
121.5716816,31.23397301,437
121.5714078,31.23380309,438
121.5712891,31.23380421,439
121.7517488,30.99643562,440
121.493422,31.14160717,441
121.517939,31.24313131,442
121.5179514,31.2431321,443
121.7145073,31.23701144,444
121.6569843,31.3129671,445
121.6976972,31.19980408,446
121.5601384,31.23856744,447
121.5564901,31.17827164,448
121.557287,31.17848062,449
121.5398765,31.36602207,450
121.53547335,31.27640776,451
121.53547335,31.27640776,452
121.5310702,31.18679345,453
121.531153,31.18763749,454
121.5314397,31.1878269,455
121.5317235,31.1860713,456
121.5312264,31.18622905,457
121.4934813,31.1523099,458
121.4940475,31.15242013,459
121.4940475,31.15242013,460
121.4933883,31.15153491,461
121.5279245,31.15044571,462
121.54525455,31.20428171,463
121.5625846,31.2581177,464
121.7534565,31.13381513,465
121.68108135,31.2025049,466
121.6087062,31.27119466,467
121.6087062,31.27119466,468
121.6087062,31.27119466,469
121.6079331,31.2722675,470
121.5656179,31.34810398,471
121.6026639,31.2828373,472
121.584103,31.25833784,473
121.5816577,31.0252232,474
121.5814436,31.02780503,475
121.5831141,31.12500444,476
121.5820216,31.12594291,477
121.5817922,31.12590283,478
121.5465179,31.1299301,479
121.5968343,31.02862023,480
121.5359325,31.24456225,481
121.5498189,31.23675617,482
121.5218834,31.13425742,483
121.5625933,31.11741925,484
121.5625933,31.11741925,485
121.5627571,31.11771372,486
121.5626558,31.11811863,487
121.5609258,31.11814987,488
121.5609258,31.11814987,489
121.5615862,31.11849181,490
121.5611476,31.11879337,491
121.6709605,31.19215829,492
121.6709605,31.19215829,493
121.6708452,31.19211425,494
121.6708452,31.19211425,495
121.6708452,31.19211425,496
121.6684848,31.19289187,497
121.6800581,31.20017592,498
121.6048835,31.26548899,499
121.6048835,31.26548899,500
121.6048835,31.26548899,501
121.6040029,31.26570522,502
121.603406,31.26445839,503
121.603406,31.26445839,504
121.604997,31.26376855,505
121.604997,31.26376855,506
121.6840968,31.26290575,507
121.533872,31.20755904,508
121.533872,31.20755904,509
121.5132897,31.20247714,510
121.6836754,31.24757761,511
121.6832982,31.24778483,512
121.6834356,31.2478222,513
121.6835682,31.24785938,514
121.6831695,31.2485201,515
121.6830033,31.24878973,516
121.6830033,31.24878973,517
121.683091,31.24911696,518
121.683437,31.24919121,519
121.6836417,31.24923446,520
121.7381569,31.03969902,521
121.7381569,31.03969902,522
121.7384629,31.03969427,523
121.7392057,31.03966456,524
121.7377743,31.04020264,525
121.6670227,31.2659103,526
121.5387158,31.17462954,527
121.5423695,31.18594585,528
121.5423695,31.18594585,529
121.5420749,31.18588852,530
121.5419104,31.18586138,531
121.5416539,31.18579244,532
121.5411396,31.18674005,533
121.5404448,31.18474491,534
121.5391143,31.18492321,535
121.5164487,31.17584131,536
121.4937831,31.1667594,537
121.4937831,31.1667594,538
121.4935302,31.1656607,539
121.4935302,31.1656607,540
121.6924899,31.11646282,541
121.5428468,31.18285262,542
121.5428468,31.18285262,543
121.5428468,31.18285262,544
121.5428468,31.18285262,545
121.5538624,31.21121063,546
121.5538624,31.21121063,547
121.5543187,31.21118775,548
121.554775,31.21116486,549
121.5544926,31.21148557,550
121.5567815,31.21106975,551
121.5705047,31.35081728,552
121.5712774,31.35134199,553
121.5712529,31.35252635,554
121.5712529,31.35252635,555
121.6540019,31.22954327,556
121.6271606,31.18304175,557
121.6077223,31.30421736,558
121.6085786,31.30452259,559
121.6085786,31.30452259,560
121.6094349,31.30482782,561
121.6097891,31.30446266,562
121.7595955,31.04613848,563
121.5441538,31.18452389,564
121.661433,31.19680803,565
121.6620963,31.19690654,566
121.662397,31.19693904,567
121.6623204,31.19641718,568
121.6623204,31.19641718,569
121.5487188,31.24578501,570
121.5459101,31.17716171,571
121.5460784,31.17755378,572
121.5460784,31.17755378,573
121.5460784,31.17755378,574
121.5457786,31.17753977,575
121.5465617,31.17676953,576
121.5938777,31.28415964,577
121.5919139,31.28408168,578
121.590813,31.28325021,579
121.590813,31.28325021,580
121.590813,31.28325021,581
121.590813,31.28325021,582
121.5907245,31.28261272,583
121.5908105,31.28389908,584
121.5925032,31.28409444,585
121.7567988,31.05182655,586
121.75732665,31.05172615,587
121.7578545,31.05162574,588
121.7352625,30.97570921,589
121.4890765,31.14558754,590
121.7455925,31.14386503,591
121.74717175,31.14384733,592
121.748751,31.14382963,593
121.748751,31.14382963,594
121.748751,31.14382963,595
121.7494625,31.1443229,596
121.7489735,31.14512967,597
121.7489735,31.14512967,598
121.7492758,31.14522179,599
121.7493521,31.14524381,600
121.7494284,31.14526583,601
121.7494284,31.14526583,602
121.5302291,31.23815387,603
121.5302322,31.23815988,604
121.5302353,31.23816588,605
121.5062192,31.15754379,606
121.5062192,31.15754379,607
121.5062192,31.15754379,608
121.5050241,31.15621844,609
121.5050241,31.15621844,610
121.5050241,31.15621844,611
121.5063014,31.15660202,612
121.5724646,31.23711344,613
121.5719502,31.23760323,614
121.5717813,31.23754886,615
121.5717813,31.23754886,616
121.5714459,31.23745794,617
121.5941701,31.23638737,618
121.5694841,31.25375431,619
121.5694841,31.25375431,620
121.6087895,31.22133812,621
121.6089799,31.22175601,622
121.6089799,31.22175601,623
121.6086851,31.22196821,624
121.5602328,31.26188558,625
121.5602328,31.26188558,626
121.5979866,31.26623574,627
121.5979467,31.26623969,628
121.6086668,31.2848452,629
121.6086668,31.2848452,630
121.6086668,31.2848452,631
121.6086668,31.2848452,632
121.6086668,31.2848452,633
121.6087585,31.28484599,634
121.6087585,31.28484599,635
121.6087585,31.28484599,636
121.6087585,31.28484599,637
121.6087585,31.28484599,638
121.6086914,31.28482817,639
121.5298232,31.36757133,640
121.7908352,30.940625245,641
121.5700873,31.15804144,642
121.5692114,31.16055616,643
121.5692114,31.16055616,644
121.569761,31.16005875,645
121.56947375,31.15957935,646
121.5691865,31.15909995,647
121.5698034,31.15743025,648
121.5695512,31.15742688,649
121.5695512,31.15742688,650
121.5695512,31.15742688,651
121.6163253,31.20649577,652
121.6163253,31.20649577,653
121.6904635,31.22149298,654
121.5279187,31.24066412,655
121.6171522,31.21853629,656
121.6169745,31.21852409,657
121.7492188,31.17912836,658
121.5880961,31.02572631,659
121.5805619,31.12848542,660
121.5805102,31.1284733,661
121.5804585,31.12846118,662
121.54910775,31.1642851,663
121.5185762,31.19927123,664
121.5193754,31.19924789,665
121.5217877,31.19873908,666
121.5188102,31.1976411,667
121.5184221,31.19701911,668
121.5184221,31.19701911,669
121.5184221,31.19701911,670
121.5184221,31.19701911,671
121.5184221,31.19701911,672
121.5184221,31.19701911,673
121.5186519,31.19712781,674
121.5186519,31.19712781,675
121.5186519,31.19712781,676
121.5195018,31.20014749,677
121.5194468,31.1991703,678
121.5621259,31.23075353,679
121.562055,31.23083594,680
121.562055,31.23083594,681
121.6282265,31.17425395,682
121.694398,31.11767195,683
121.5353151,31.18029852,684
121.5354885,31.18033444,685
121.5354885,31.18033444,686
121.5354885,31.18033444,687
121.5342141,31.18329304,688
121.5409402,31.20728045,689
121.5409402,31.20728045,690
121.6780295,31.24322353,691
121.6780295,31.24322353,692
121.6784379,31.24234804,693
121.6784379,31.24234804,694
121.5593101,31.25153902,695
121.5809943,31.29460027,696
121.5810198,31.2955529,697
121.5810453,31.29650553,698
121.6094934,31.33481537,699
121.6111157,31.33376099,700
121.6746562,31.24635547,701
121.6741286,31.24692103,702
121.6740823,31.24753744,703
121.6717111,31.2464357,704
121.6728109,31.24478208,705
121.674673,31.24494028,706
121.674673,31.24494028,707
121.6735794,31.24527628,708
121.6313613,31.03973438,709
121.5928573,31.28490279,710
121.593456,31.28526986,711
121.5936503,31.28528204,712
121.5901931,31.28521345,713
121.6580481,31.3130379,714
121.5825645,31.24516542,715
121.5825645,31.24516542,716
121.5825645,31.24516542,717
121.5070809,31.17729294,718
121.5070809,31.17729294,719
121.6891937,31.27286687,720
121.6777942,31.26866851,721
121.6777942,31.26866851,722
121.6749614,31.26820244,723
121.6017616,31.23477221,724
121.5285618,31.20134198,725
121.5283879,31.19329989,726
121.528214,31.1852578,727
121.528214,31.1852578,728
121.6837285,31.19424979,729
121.5334054,31.1433312,730
121.5331599,31.14336708,731
121.5316254,31.14421329,732
121.7624366,31.05656867,733
121.762298,31.05659837,734
121.5164628,31.22080919,735
121.7566055,31.05185723,736
121.7566021,31.05190194,737
121.7132333,31.16041381,738
121.5262657,31.21050116,739
121.5263216,31.21049753,740
121.5263652,31.21052508,741
121.8363927,31.04277442,742
121.7408241,31.13428638,743
121.7523753,31.11866222,744
121.6369681,31.02724693,745
121.6366337,31.0272692,746
121.64443095,31.14624197,747
121.6522282,31.26521473,748
121.6219083,31.29022224,749
121.6217028,31.29016497,750
121.5833111,31.28459783,751
121.67710365,31.16968661,752
121.7708962,31.05477539,753
121.7588792,31.04156955,754
121.7601318,31.0421637,755
121.7612688,31.04335314,756
121.7598417,31.04167349,757
121.6051508,31.29198713,758
121.604756,31.29197115,759
121.6030189,31.29162023,760
121.7547957,30.98948384,761
121.5810933,31.16580374,762
121.55452585,31.17576668,763
121.5283141,31.18493985,764
121.5280066,31.1848429,765
121.5269971,31.18573824,766
121.5269971,31.18573824,767
121.5269971,31.18573824,768
121.5668154,31.11494417,769
121.6828563,31.2448589,770
121.5796799,31.05396229,771
121.5813443,31.05351284,772
121.5812143,31.05303342,773
121.5812143,31.05303342,774
121.6491665,31.14451632,775
121.7171187,31.23599922,776
121.7164457,31.2364652,777
121.7164457,31.2364652,778
121.7164457,31.2364652,779
121.7160268,31.23647368,780
121.7176606,31.23607582,781
121.5875636,31.28469946,782
121.5633607,31.22610558,783
121.5654331,31.22629802,784
121.5654331,31.22629802,785
121.5654331,31.22629802,786
121.5651909,31.22625535,787
121.5651909,31.22625535,788
121.5651909,31.22625535,789
121.5645241,31.22634485,790
121.5630137,31.2266489,791
121.5630137,31.2266489,792
121.5631342,31.22733945,793
121.8037652,31.01726526,794
121.706557,31.13307549,795
121.7623019,30.9722743,796
121.6425306,31.02328001,797
121.5590934,31.11643733,798
121.5577196,31.11604967,799
121.5577196,31.11604967,800
121.55584,31.11589552,801
121.55584,31.11589552,802
121.55584,31.11589552,803
121.5564819,31.1165913,804
121.5574084,31.11736636,805
121.5683424,31.11909888,806
121.6106165,31.29277032,807
121.6105574,31.29324153,808
121.6105574,31.29324153,809
121.610261,31.29320713,810
121.610261,31.29320713,811
121.610261,31.29320713,812
121.6107997,31.29227878,813
121.6096712,31.29225657,814
121.590476,31.03520164,815
121.5903961,31.03475101,816
121.5907756,31.03447852,817
121.5886654,31.03418105,818
121.5881544,31.03473481,819
121.651115,31.10956151,820
121.5764915,31.03236189,821
121.5767901,31.03206546,822
121.5761907,31.03231333,823
121.5760551,31.03228635,824
121.5816238,31.15929102,825
121.58805,31.28678184,826
121.6253962,31.19931765,827
121.5881715,31.24279348,828
121.6072341,31.14069255,829
121.75351615,31.0861569,830
121.8501419,30.940625245,831
121.8487467,30.940625245,832
121.8487467,30.940625245,833
121.850273,30.940625245,834
121.7711291,31.05581965,835
121.7658757,31.0557268,836
121.5779804,31.24034853,837
121.5779804,31.24034853,838
121.5372387,31.21761561,839
121.5381154,31.21675867,840
121.5971448,31.28050647,841
121.5971448,31.28050647,842
121.5977145,31.28057215,843
121.5987228,31.28033419,844
121.5857616,31.23735391,845
121.5845162,31.23751566,846
121.5193991,31.19623786,847
121.5203528,31.19638128,848
121.5213764,31.19639691,849
121.5206193,31.19587446,850
121.5206193,31.19587446,851
121.5206193,31.19587446,852
121.5209688,31.19527522,853
121.5204431,31.19528304,854
121.5254452,31.20220085,855
121.528164,31.20852832,856
121.528164,31.20852832,857
121.528666,31.20910367,858
121.528666,31.20910367,859
121.528666,31.20910367,860
121.528666,31.20910367,861
121.5293088,31.20848284,862
121.5293088,31.20848284,863
121.5302658,31.20839798,864
121.5302658,31.20839798,865
121.6292427,31.17616697,866
121.5263488,31.14243621,867
121.5055689,31.22743478,868
121.5057898,31.2275268,869
121.5057898,31.2275268,870
121.5909813,31.0345566,871
121.6594537,31.21113865,872
121.6594537,31.21113865,873
121.6594537,31.21113865,874
121.6592598,31.21109459,875
121.6605128,31.21081791,876
121.6596363,31.21033459,877
121.6583934,31.21118184,878
121.6583934,31.21118184,879
121.59169855,31.18101648,880
121.5250037,31.15085111,881
121.5245968,31.15153413,882
121.5245968,31.15153413,883
121.5245968,31.15153413,884
121.5245968,31.15153413,885
121.5245968,31.15153413,886
121.5246535,31.15254274,887
121.5246535,31.15254274,888
121.7567753,31.08730477,889
121.5326988,31.15939946,890
121.5437029,31.24603051,891
121.5437029,31.24603051,892
121.5437029,31.24603051,893
121.5428683,31.24560063,894
121.6276609,31.20228006,895
121.6276609,31.20228006,896
121.6276609,31.20228006,897
121.6278251,31.20233111,898
121.6278251,31.20233111,899
121.628605,31.20254792,900
121.628605,31.20254792,901
121.628605,31.20254792,902
121.6288237,31.20260934,903
121.6285453,31.20283002,904
121.6284587,31.20308619,905
121.6286578,31.20313557,906
121.62839475,31.203234,907
121.6281317,31.20333242,908
121.6281317,31.20333242,909
121.6285404,31.2034511,910
121.6280961,31.20365481,911
121.6280961,31.20365481,912
121.628288,31.20370339,913
121.6248717,31.20207102,914
121.6248717,31.20207102,915
121.6250291,31.20211654,916
121.6250291,31.20211654,917
121.5830025,31.16186169,918
121.5409759,31.12160684,919
121.5409759,31.12160684,920
121.5419576,31.12165177,921
121.54226095,31.12185061,922
121.5425643,31.12204944,923
121.5414964,31.1216546,924
121.5404824,31.12194107,925
121.5955807,31.20357115,926
121.5955807,31.20357115,927
121.5955807,31.20357115,928
121.5954433,31.20392264,929
121.5943274,31.20461845,930
121.5943274,31.20461845,931
121.5943274,31.20461845,932
121.5943274,31.20461845,933
121.5929631,31.2051136,934
121.5402623,31.23612262,935
121.5386376,31.2370468,936
121.5720047,31.13650687,937
121.5729815,31.13486021,938
121.5729815,31.13486021,939
121.5722348,31.13312127,940
121.5722348,31.13312127,941
121.5741253,31.13169742,942
121.5741253,31.13169742,943
121.5739328,31.13073808,944
121.5746676,31.13084759,945
121.5726378,31.13270265,946
121.5723734,31.13437932,947
121.5730077,31.13595835,948
121.5775392,31.11993082,949
121.5808757,31.10908371,950
121.5814254,31.10985,951
121.5807985,31.10971918,952
121.8316368,31.02943985,953
121.5755695,31.29652053,954
121.5328875,31.2144635,955
121.532921,31.21445482,956
121.532921,31.21445482,957
121.532921,31.21445482,958
121.5332912,31.21361378,959
121.6528801,31.20296853,960
121.654011,31.20595982,961
121.654011,31.20595982,962
121.654011,31.20595982,963
121.6539243,31.20559844,964
121.6550983,31.20265772,965
121.6552121,31.2046712,966
121.6552121,31.2046712,967
121.6552121,31.2046712,968
121.6549556,31.20303543,969
121.5954553,31.04187137,970
121.5933768,31.04145055,971
121.5949683,31.04145529,972
121.5956727,31.04019211,973
121.5956727,31.04019211,974
121.5965105,31.04037415,975
121.5965191,31.04038129,976
121.595307,31.03983122,977
121.595307,31.03983122,978
121.595307,31.03983122,979
121.5965191,31.04038129,980
121.5707449,31.15286663,981
121.5706147,31.15285379,982
121.5712848,31.15445742,983
121.5710292,31.15443138,984
121.5707877,31.15440615,985
121.5709384,31.15466778,986
121.6565669,31.22501803,987
121.6046184,31.2877212,988
121.6041661,31.28766499,989
121.6050694,31.28831794,990
121.5613483,31.11982045,991
121.5680194,31.13759631,992
121.5680194,31.13759631,993
121.5659606,31.13724609,994
121.5675685,31.13801401,995
121.5675685,31.13801401,996
121.5676638,31.13801301,997
121.5673401,31.13811438,998
121.5675607,31.13852047,999
121.5678525,31.13896757,1000
121.5282415,31.18461021,1001
121.6466752,31.02488232,1002
121.5818511,31.2934065,1003
121.5824015,31.29600086,1004
121.5830718,31.29524199,1005
