2015-07-01,2015-07-02,2015-07-03,2015-07-04,2015-07-05,user_id
-0.26703063148664474,-0.23810027274918535,-0.14407660685244247,-0.17300696558990186,-0.3755194767521174,53
1.7508618904511462,2.1215321117748447,1.7400130059245993,2.0401654778257403,1.439860534023458,54
1.0637658704364863,0.9154977819070069,0.1958551083127051,-0.6829045383376232,-0.6485497373368901,55
-0.09164033164079735,0.01323221878249288,-0.337548380909202,-0.17843140785317538,-0.10429736358843572,56
-0.731724518707086,-0.3574380025412053,-0.7950096784452783,-0.7805444990765485,-0.681096390916532,57
-0.6521660321790727,-0.6377008528103429,-0.3610542973833877,-0.3899846561208471,-0.6648230641267111,58
-0.15492549137898967,-0.5201712704394142,-0.346589118014658,-0.19470473464299626,-0.7118348970750825,59
-1.0174118112394972,-0.9505103566591224,-0.9830570102387641,-0.9740162731333082,-1.0101792215551324,60
-0.9685918308700344,-0.9758244205543993,-0.9722081257122169,-0.9776325679754905,-1.0192199586605883,61
-0.8601029856045619,-0.49485720654413723,-0.8926496391842036,-0.6539741796001639,-0.5545260714401472,62
-1.00656292671295,-1.008371074134041,-1.00656292671295,-1.00656292671295,-1.00656292671295,63
-0.6340845579681604,-0.7805444990765485,-0.8818007546576564,-0.9685918308700344,-0.8474459536569233,64
-0.4532698158590394,-0.681096390916532,-0.3917928035419383,-0.9143474082372982,-0.818515594919464,65
-0.9957140421864027,-1.0156036638184058,-0.9667836834489433,-0.9993303370285851,-0.9794407153965818,66
-0.749805992917998,-0.10429736358843572,-0.4930490591230461,-0.7552304351812716,-0.8239400371827377,67
-0.8799926072365651,-0.25618174696009754,-0.9414696195536663,-1.0011384844496762,-0.9306207350271191,68
-0.9396614721325751,-0.9703999782911257,-0.8944577866052948,-0.8058585629718255,-0.9161555556583894,69
-0.8582948381834707,-0.8528703959201971,-0.8402133639725585,-0.7696956145500014,-0.8420215113936497,70
-0.13503586974698628,-0.15492549137898967,-0.14407660685244247,-0.3917928035419383,-1.0047547792918587,71
-0.3140424644350162,-0.6593986218634375,-0.6178112311783396,-0.6630149167056199,-0.7009860125485353,72
-0.7696956145500014,-0.8167074474983728,-0.7715037619710925,-0.7371489609703596,-0.7787363516554574,73
-0.8203237423405552,-0.818515594919464,-0.7751200568132749,-0.8167074474983728,-0.8112830052350991,74
-0.8745681649732916,-0.9179637030794805,-0.8691437227100179,-0.8872251969209299,-0.818515594919464,75
-0.49485720654413723,-0.5057060910706845,-0.23629212532809418,-0.6937534228641705,-0.8854170494998388,76
-0.921579997921663,-1.0354932854504093,-1.0354932854504093,-1.0354932854504093,-1.0336851380293182,77
-0.9233881453427542,-0.921579997921663,-0.8944577866052948,-0.8854170494998388,-0.9089229659740246,78
-0.9776325679754905,-0.9848651576598554,-1.0354932854504093,-1.0354932854504093,-1.0354932854504093,79
2.207419114276677,2.207419114276677,2.207419114276677,2.207419114276677,2.207419114276677,80
-0.17119881816881052,-0.10610551100952705,0.04939516720431713,0.8052007892204431,0.2898787742094482,81
-0.001232960586236818,-0.16758252332662818,-0.2200187985382733,0.01865666104576656,-0.004849255428419162,82
-0.7172593393383563,-0.6919452754430793,-0.2634143366444624,0.07470923109959401,-0.21278620885390845,83
0.36943726073746136,0.2446750886821679,0.47430981116075155,0.3495476391054581,0.4146409462647416,84
-0.30861802217174267,-0.23810027274918535,-0.23990842017027653,-0.16939067074771935,-0.21821065111718213,85
1.1577895363332293,1.121626587911405,1.0456843962255742,1.3512613103899886,1.3114820671259824,86
-0.5888808724408802,-0.4189150148583064,-0.2851121056975568,-0.5020897962285021,-0.630468263125978,87
0.06747664141522917,0.42548983079128894,0.32061728036799875,0.2048958454181613,0.21755287736579967,88
0.6460838161644168,0.228401761892347,0.3857105875272824,0.29168692163053933,0.4146409462647416,89
-0.380943919015391,0.42548983079128894,-0.05547738321897311,0.065668493994138,0.007807776519219203,90
-0.13141957490480394,-0.12237883779934793,0.0512033146254083,-0.004849255428419162,0.13076180115342165,91
-0.3610542973833877,-0.2977691376451953,-0.19832102948517877,-0.37371132933102613,-0.303193579908469,92
-0.5635668085456034,-0.4984735013863197,0.658740848112055,0.07651737852068535,0.5231297915302142,93
1.4615583030765529,1.8304203769791598,1.275319118704158,1.6116345390271232,1.689384878134045,94
0.11629662178469194,0.0837499682050502,-0.13503586974698628,-0.6160030837572484,-0.7696956145500014,95
0.8178578211680817,1.342220573284533,2.207419114276677,0.8088170840626255,0.6713978800596935,96
2.207419114276677,2.207419114276677,2.207419114276677,2.207419114276677,2.207419114276677,97
-1.0156036638184058,-1.0156036638184058,-1.0156036638184058,-1.0156036638184058,-1.0156036638184058,98
0.47430981116075155,0.8702940963797267,0.29530321647272184,1.3838079639696308,0.0692847888363205,99
